24,Drama,1,1,Day 1: 12:00 A.M. - 1:00 A.M.,2001,"{""itunes""=>[""151960034""]}"
24,Drama,1,2,Day 1: 1:00 A.M. - 2:00 A.M.,2001,"{""itunes""=>[""151959804""]}"
24,Drama,1,3,Day 1: 2:00 A.M. - 3:00 A.M.,2001,"{""itunes""=>[""151959809""]}"
24,Drama,1,4,Day 1: 3:00 A.M. - 4:00 A.M.,2001,"{""itunes""=>[""151959823""]}"
24,Drama,1,5,Day 1: 4:00 A.M. - 5:00 A.M.,2001,"{""itunes""=>[""151959842""]}"
24,Drama,1,6,Day 1: 5:00 A.M. - 6:00 A.M.,2001,"{""itunes""=>[""151959846""]}"
24,Drama,1,7,Day 1: 6:00 A.M. - 7:00 A.M.,2001,"{""itunes""=>[""151959854""]}"
24,Drama,1,8,Day 1: 7:00 A.M. - 8:00 A.M.,2001,"{""itunes""=>[""151959876""]}"
24,Drama,1,9,Day 1: 8:00 A.M. - 9:00 A.M.,2001,"{""itunes""=>[""151959899""]}"
24,Drama,1,10,Day 1: 9:00 A.M. - 10:00 A.M.,2001,"{""itunes""=>[""151959913""]}"
24,Drama,1,11,Day 1: 10:00 A.M. - 11:00 A.M.,2001,"{""itunes""=>[""151959919""]}"
24,Drama,1,12,Day 1: 11:00 A.M. - 12:00 P.M.,2001,"{""itunes""=>[""151959933""]}"
24,Drama,1,13,Day 1: 12:00 P.M. - 1:00 P.M.,2001,"{""itunes""=>[""151959935""]}"
24,Drama,1,14,Day 1: 1:00 P.M. - 2:00 P.M.,2001,"{""itunes""=>[""151959938""]}"
24,Drama,1,15,Day 1: 2:00 P.M. - 3:00 P.M.,2001,"{""itunes""=>[""151959942""]}"
24,Drama,1,16,Day 1: 3:00 P.M. - 4:00 P.M.,2001,"{""itunes""=>[""151959950""]}"
24,Drama,1,17,Day 1: 4:00 P.M. - 5:00 P.M.,2001,"{""itunes""=>[""151959964""]}"
24,Drama,1,18,Day 1: 5:00 P.M. - 6:00 P.M.,2001,"{""itunes""=>[""151959966""]}"
24,Drama,1,19,Day 1: 6:00 P.M. - 7:00 P.M.,2001,"{""itunes""=>[""151959970""]}"
24,Drama,1,20,Day 1: 7:00 P.M. - 8:00 P.M.,2001,"{""itunes""=>[""151959973""]}"
24,Drama,1,21,Day 1: 8:00 P.M. - 9:00 P.M.,2001,"{""itunes""=>[""151959975""]}"
24,Drama,1,22,Day 1: 9:00 P.M. - 10:00 P.M.,2001,"{""itunes""=>[""151960004""]}"
24,Drama,1,23,Day 1: 10:00 P.M. - 11:00 P.M.,2001,"{""itunes""=>[""151960010""]}"
24,Drama,1,24,Day 1: 11:00 P.M. - 12:00 A.M.,2001,"{""itunes""=>[""151960015""]}"
24,Drama,6,1,Day 6: 6:00 A.M. - 7:00 A.M.,2007,"{""itunes""=>[""212553601""]}"
24,Drama,6,2,Day 6: 7:00 A.M. - 8:00 A.M.,2007,"{""itunes""=>[""212554121""]}"
24,Drama,6,3,Day 6: 8:00 A.M. - 9:00 A.M.,2007,"{""itunes""=>[""212731758""]}"
24,Drama,6,4,Day 6: 9:00 A.M. - 10:00 A.M.,2007,"{""itunes""=>[""212731757""]}"
24,Drama,6,5,Day 6: 10:00 A.M. - 11:00 A.M.,2007,"{""itunes""=>[""213474549""]}"
24,Drama,6,6,Day 6: 11:00 A.M. - 12:00 P.M.,2007,"{""itunes""=>[""214195376""]}"
24,Drama,6,7,Day 6: 12:00 P.M. - 1:00 P.M.,2007,"{""itunes""=>[""214972285""]}"
24,Drama,6,8,Day 6: 1:00 P.M. - 2:00 P.M.,2007,"{""itunes""=>[""215631064""]}"
24,Drama,6,9,Day 6: 2:00 P.M. - 3:00 P.M.,2007,"{""itunes""=>[""215631102""]}"
24,Drama,6,10,Day 6: 3:00 P.M. - 4:00 P.M.,2007,"{""itunes""=>[""216483059""]}"
24,Drama,6,11,Day 6: 4:00 P.M. - 5:00 P.M.,2007,"{""itunes""=>[""217542678""]}"
24,Drama,6,12,Day 6: 5:00 P.M. - 6:00 P.M.,2007,"{""itunes""=>[""218410341""]}"
24,Drama,6,13,Day 6: 6:00 P.M. - 7:00 P.M.,2007,"{""itunes""=>[""219328804""]}"
24,Drama,6,14,Day 6: 7:00 P.M. - 8:00 P.M.,2007,"{""itunes""=>[""220121796""]}"
24,Drama,6,15,Day 6: 8:00 P.M. - 9:00 P.M.,2007,"{""itunes""=>[""250395493""]}"
24,Drama,6,16,Day 6: 9:00 P.M. - 10:00 P.M.,2007,"{""itunes""=>[""251000881""]}"
24,Drama,6,17,Day 6: 10:00 P.M. - 11:00 P.M.,2007,"{""itunes""=>[""251559077""]}"
24,Drama,6,18,Day 6: 11:00 P.M. - 12:00 A.M.,2007,"{""itunes""=>[""252148008""]}"
24,Drama,6,19,Day 6: 12:00 A.M. - 1:00 A.M.,2007,"{""itunes""=>[""252701073""]}"
24,Drama,6,20,Day 6: 1:00 A.M. - 2:00 A.M.,2007,"{""itunes""=>[""253289945""]}"
24,Drama,6,21,Day 6: 2:00 A.M. - 3:00 A.M.,2007,"{""itunes""=>[""254060029""]}"
24,Drama,6,22,Day 6: 3:00 A.M. - 4:00 A.M.,2007,"{""itunes""=>[""254883972""]}"
24,Drama,6,23,Day 6: 4:00 A.M. - 5:00 A.M.,2007,"{""itunes""=>[""255831638""]}"
24,Drama,6,24,Day 6: 5:00 A.M. - 6:00 A.M.,2007,"{""itunes""=>[""255840400""]}"
Prison Break,Drama,2,1,Manhunt,2006,"{""itunes""=>[""184499323""]}"
Prison Break,Drama,2,2,Otis,2006,"{""itunes""=>[""186962479""]}"
Prison Break,Drama,2,3,Scan,2006,"{""itunes""=>[""189392659""]}"
Prison Break,Drama,2,4,First Down,2006,"{""itunes""=>[""189392661""]}"
Prison Break,Drama,2,5,MAP 1213,2006,"{""itunes""=>[""193019532""]}"
Prison Break,Drama,2,6,Subdivision,2006,"{""itunes""=>[""196372056""]}"
Prison Break,Drama,2,7,Buried,2006,"{""itunes""=>[""200349253""]}"
Prison Break,Drama,2,8,Dead Fall,2006,"{""itunes""=>[""202946963""]}"
Prison Break,Drama,2,9,Unearthed,2006,"{""itunes""=>[""203623295""]}"
Prison Break,Drama,2,10,Rendezvous,2006,"{""itunes""=>[""204513239""]}"
Prison Break,Drama,2,11,Bolshoi Booze,2006,"{""itunes""=>[""205383626""]}"
Prison Break,Drama,2,12,Disconnect,2006,"{""itunes""=>[""206309848""]}"
Prison Break,Drama,2,13,The Killing Box,2006,"{""itunes""=>[""206972826""]}"
Prison Break,Drama,2,14,John Doe,2006,"{""itunes""=>[""213473454""]}"
Prison Break,Drama,2,15,The Message,2006,"{""itunes""=>[""214196577""]}"
Prison Break,Drama,2,16,Chicago,2006,"{""itunes""=>[""214960450""]}"
Prison Break,Drama,2,17,Bad Blood,2006,"{""itunes""=>[""216483058""]}"
Prison Break,Drama,2,18,Wash,2006,"{""itunes""=>[""217547846""]}"
Prison Break,Drama,2,19,Sweet Caroline,2006,"{""itunes""=>[""218410262""]}"
Prison Break,Drama,2,20,Panama,2006,"{""itunes""=>[""220126847""]}"
Prison Break,Drama,2,21,Fin Del Camino,2006,"{""itunes""=>[""250395377""]}"
Prison Break,Drama,2,22,Sona,2006,"{""itunes""=>[""251000949""]}"
24,Drama,5,1,Day 5: 7:00 A.M. - 8:00 A.M.,2006,"{""itunes""=>[""151960082""]}"
24,Drama,5,2,Day 5: 8:00 A.M. - 9:00 A.M.,2006,"{""itunes""=>[""151960148""]}"
24,Drama,5,3,Day 5: 9:00 A.M. - 10:00 A.M.,2006,"{""itunes""=>[""151960165""]}"
24,Drama,5,4,Day 5: 10:00 A.M. - 11:00 A.M.,2006,"{""itunes""=>[""151960167""]}"
24,Drama,5,5,Day 5: 11:00 A.M. - 12:00 P.M.,2006,"{""itunes""=>[""151960170""]}"
24,Drama,5,6,Day 5: 12:00 P.M. - 1:00 P.M.,2006,"{""itunes""=>[""151960172""]}"
24,Drama,5,7,Day 5: 1:00 P.M. - 2:00 P.M.,2006,"{""itunes""=>[""151960224""]}"
24,Drama,5,8,Day 5: 2:00 P.M. - 3:00 P.M.,2006,"{""itunes""=>[""151960249""]}"
24,Drama,5,9,Day 5: 3:00 P.M. - 4:00 P.M.,2006,"{""itunes""=>[""151960251""]}"
24,Drama,5,10,Day 5: 4:00 P.M. - 5:00 P.M.,2006,"{""itunes""=>[""151960256""]}"
24,Drama,5,11,Day 5: 5:00 P.M. - 6:00 P.M.,2006,"{""itunes""=>[""151960272""]}"
24,Drama,5,12,Day 5: 6:00 P.M. - 7:00 P.M.,2006,"{""itunes""=>[""151960277""]}"
24,Drama,5,13,Day 5: 7:00 P.M. - 8:00 P.M.,2006,"{""itunes""=>[""151960279""]}"
24,Drama,5,14,Day 5: 8:00 P.M. - 9:00 P.M.,2006,"{""itunes""=>[""151960281""]}"
24,Drama,5,15,Day 5: 9:00 P.M. - 10:00 P.M.,2006,"{""itunes""=>[""151960283""]}"
24,Drama,5,16,Day 5: 10:00 P.M. - 11:00 P.M.,2006,"{""itunes""=>[""151960285""]}"
24,Drama,5,17,Day 5: 11:00 P.M. - 12:00 A.M.,2006,"{""itunes""=>[""151960291""]}"
24,Drama,5,18,Day 5: 12:00 A.M. - 1:00 A.M.,2006,"{""itunes""=>[""151960293""]}"
24,Drama,5,19,Day 5: 1:00 A.M. - 2:00 A.M.,2006,"{""itunes""=>[""151960299""]}"
24,Drama,5,20,Day 5: 2:00 A.M. - 3:00 A.M.,2006,"{""itunes""=>[""151960303""]}"
24,Drama,5,21,Day 5: 3:00 A.M. - 4:00 A.M.,2006,"{""itunes""=>[""151960305""]}"
24,Drama,5,22,Day 5: 4:00 A.M. - 5:00 A.M.,2006,"{""itunes""=>[""151960310""]}"
24,Drama,5,23,Day 5: 5:00 A.M. - 6:00 A.M.,2006,"{""itunes""=>[""151960313""]}"
24,Drama,5,24,Day 5: 6:00 A.M. - 7:00 A.M.,2006,"{""itunes""=>[""151960315""]}"
